uniqueID,drugName,condition,review,rating,usefulCount,sentiment,score,prediction
187581,risperdal consta,schizophrenia,i found this drug had a very good effect. the only let down is it makes you put on weight.,8,38,1.0,7.6239179041720675,7
35606,ciclopirox,"onychomycosis, toenail",so far  so good.  it      s been   months and nail is looking clearer.  i have filed my nail down to almost the nailbed in order to get the ciclopirox to the fungus.  i clip out dead nail and fungus gunk every week when i remove the built up lacquer.  i believe this has helped in the nail getting clearer.  i really think this medicine is working.  will post again in   months.,8,38,2.0,7.6239179041720675,7
44410,ethinyl estradiol   norgestimate,birth control,i am currently     in good health  not taking other medicines  have been tested negative for std      s  and sexually active with one partner only. i am taking birth control mainly as a contraceptive and partly to regulate my irregular periods. i have just completed my first week on tri-sprintec and have not experienced any significant changes. i have not had any mood swings in the past week  nor experienced drops/spikes in libido. no significant weight gain in this past week  however i do feel my sports bras tightening up. (hopefully my breasts are growing?) no breast tenderness. no change in appetite. complexion looks better if not the same. i will continue to share my experience with this pill. currently very happy with it. ,8,38,1.4,7.6239179041720675,7
137786,enbrel,rheumatoid arthritis,i am so lucky i live in denmark where it is free to get all kinds of medicines. enbrel has been working quite well actually for the past  .  year  but recently my doctor recommend me to get out of it  and i started by pushing it with   days  and the   days made my knees swell up. now i am back with the   days interval  but it wont really help as much as before. so  i guess it was too soon to get out of using it.,8,40,4.0,7.635857018325334,7
30177,klonopin,anxiety,helps for a while but then seems to decrease in effectiveness over time,8,37,1.0,7.6176498692416015,7
202316,benzoyl peroxide   clindamycin,acne,i am    yrs old  had cystic acne all my adult life. my dermatologist put me on acanya   months ago and my skin looks the best it ever had.  my co-workers all think i am wearing makeup.  have such large pores and they are shrinking too. no peeling  i guess because i have oily skin.  but as an african american woman  i didn      t think i would ever find anything that would successfully help my skin. i am so grateful.  it just takes patience!,8,38,4.0,7.6239179041720675,7
178618,victoza,weight loss,i started the victosa   / /   i have been taking it for a few weeks now was on  .  and now i have increased  to  .  i had some side effects like nausea and constant sulphur burps they calmed down after about a week i am over    pounds down in nearly   weeks and also feel full throughout the day and night :),8,37,1.0,7.6176498692416015,7
145730,qsymia,obesity,i started on qsymia  /  /      at my yearly checkup. i am a    yr old female  and am post menopausal  and have hit a road block when it comes to losing weight. my dr. said i am in wonderful health and was not concerned with my                         lb body. at my request  she told me about qsymia and suggested that i try it for an added boost   since i do exercise and eat healthy already but was not seeing results like i should be seeing. she prescribed the low   week starter dose. i have only been taking for   days but already have seen success.  lbs. lost  with no side affects. only thing was   day when i did not eat enough and i went for my    min walk  i about passed out  weak legs  dizzy  and fast heart rate due to not eating. will make sure to eat.,8,37,1.17,7.6176498692416015,7
36485,bismuth subcitrate potassium   metronidazole   tetracycline,helicobacter pylori infection,i felt pretty bad for the first couple days. what really helped me was eating a full meal before each dose. on the dose that you take before bed i ate a banana  dry toast and kefir probiotics drink. this really helped me not to feel nauseous in the morning. i also took a probiotics tablet in the morning.  i drank a lot of water and chewed gum for the metallic taste.  if you stick with it the medicine will work. my doctor had me continue on the probiotics after finishing these medicines.,8,38,2.0,7.6239179041720675,7
189621,oxycodone,pain,oxycontin works great  as long as you get the right dose.,8,38,3.0,7.6239179041720675,7
71848,tramadol,back pain,worked quickly and effectively for my sciatica.,8,39,2.0,7.629983744427356,7
101788,methocarbamol,muscle spasm,i love methocarbamol. i tend to have muscle spasms that cramp my body in horrific way. thanks to methocarbamol  not only did i feel well enough to crawl out of bed  i bowled my best game ever while on it! i had to get a ride to the bowling alley  because i was a little too spacey to get there myself.,8,39,1.33,7.629983744427356,7
96322,sertraline,anxiety and stress,i started using this about   weeks ago.  i noticed the difference in the way i felt within a day or two.  i was able to focus and concentrate again!  i      ve gotten even better as the weeks have gone by.  i was still feeling very tired after three weeks so my doctor added wellbutrin with the zoloft and now i feel great!  zoloft works...in some cases you may need an additional medicine  not always.,8,37,1.0,7.6176498692416015,7
176284,lorazepam,anxiety,i recently experienced a week of panic attacks. the first   times i took a pill...they were .   it worked and i could calm down. after that the small dose did not work and i landed in the er. i take nothing else and haven      t taken any other benzo in years. i      d like to give it a lower rating due to the fact that dependency happens so fast if you aren      t careful and can      t cope other ways. they are definitely a bandaid. they do work though to stop panic . just be careful and only take as necessary. side effect..calm and sleepy..in a daze. took an hour for them to kick in also.,8,37,1.4,7.6176498692416015,7
205992,pristiq,depression,i      ve been on pristiq for a week and already feel like a new person. i was extremely hesitant to take the medication because i had tried other antidepressants in the past without success plus there seems to be nothing but negative written about the drugs. i take no other medications and am a healthy    year old. i had a few days of nausea which was relieved mostly by taking the medication in the morning with food. i have a little dry mouth and use the bathroom a little less but otherwise have no side effects. i feel like a film was lifted off me. it      s hard to explain. i hope to continue to feel as balanced as i do now. i      m taking this for anxiety and dysthmic depression. the drug company offers assistance with co-payment. ,8,37,1.0,7.6176498692416015,7
8824,evening primrose oil,postmenopausal symptoms,dramatic reduction in hot flushes achieved taking     mg evening primrose oil daily and almost eliminating dairy products from diet.,8,37,1.0,7.6176498692416015,7
76861,lorcaserin,weight loss,i started belviq on   /  /     i was at     lbs  when i weighed in the following saturday   /  /     i weighed       i very happy ! the next week i weighed in and i actually gained   lbs i was      today i weighed myself and i was back at      hopefully saturday   /   i will weigh less. i get very thirsty so i drink a lot of water  the first week i worked out   times a week   just basic walk  run  walk jog etc. i started that again.  the  nd day i had a migraine  but i was also taking other meds for my cough  the  rd day i was ok  no migraine just a slight headache. right now the only thing i do feel is tiredness.overall it      s very good  i used to drink a large coffee every morning  now i take a few sips and lucky if i even drink half of it,8,39,2.33,7.629983744427356,7
224867,bupropion,depression,hi  i was prescribed generic wellbutrin xl back in mid-august. i was diagnosed with adhd  anxiety  and depression. for the depression it really did work  i didn      ti get board of somethings as i used to and when i skipped a day i could tell. as for the adhd part  i feel like it helped a little  i got terrible grades in high school and didn      t like doing homework. i      m a freshman in college and now have straight a      s  i feel as if the medicine has helped me stay focused on my academic goals i have set but lately i      ve been unmotivated so i had a check up with my doctor and she wanted to know if i wanted to try something else so i said yes and she prescribed me escitalopram. i would recommend wellbutrin  it helped me.,8,39,1.4,7.629983744427356,7
157197,differin,acne,this summer i      ve broken out severely. i      ve tried proactiv  acnefree  and clean and clear advantage. proactiv didn      t work at all and acnefree was very harsh on my skin! clean and clear did help but not that much. i finally went to the doctor and she prescribed differin. i      ve been taking it for a couple of weeks now and i am starting to see a difference. i      ve even noticed that my acne scars are healing and getting lighter. i haven      t got any of those huge- hurt your face pimples either.,8,35,1.17,7.60446538197407,7
81790,liraglutide,weight loss,i started the victosa   / /   i have been taking it for a few weeks now was on  .  and now i have increased  to  .  i had some side effects like nausea and constant sulphur burps they calmed down after about a week i am over    pounds down in nearly   weeks and also feel full throughout the day and night :),8,37,1.0,7.6176498692416015,7
17181,flexeril,migraine,i have had migraines for the last    or so years  as well as insomnia. flexeril has done wonders to alleviate both of these issues.,8,37,1.0,7.6176498692416015,7
133899,revatio,pulmonary hypertension,i      ve used this for about a year and a half with no interactions with other drugs. it      s fairly safe. ,8,33,2.0,7.590339145616001,7
21269,focalin xr,adhd,my son was diagnosed with adhd about   months ago he is   years old  this medicine works great. he      s not zombified. helps him to really focus and helps with school. only side effect i noticed is he doesn      t have a appetite and it wears off about  pm and he eats like crazy then. no mood swings. very satisfied with this medication.,8,33,2.0,7.590339145616001,7
8955,viagra,erectile dysfunction,viagra does require verbal communication about desire with my partner since it does take about an hour to be most effective.  so we talk about wanting to make love later and the anticipation can build which is nice.  i have found over the last   year a definate tolerance to the effects of viagra where it is much less effective but that might be just getting old.,8,33,4.0,7.590339145616001,7
190567,oxybutynin,overactive bladde,i have the worst bladder ever. i have been taking oxybutynin for years. at first i thought there was no hope. it takes up to   months to determine how well this medication will work.  trust me it takes far more than a few days to see how this medicine will work. but it will make a huge difference. i      m    yrs old. i still have problems with my bladder. but my life is tolerable now.,8,33,1.67,7.590339145616001,7
86717,glycerin,constipation,i used to have incomplete bowel movements. glycerin suppositories are gentle and safe. my doctor says they are safer than anything oral  perhaps with the exception of prunes or prune juice. ,8,33,1.0,7.590339145616001,7
91745,moxifloxacin,"conjunctivitis, bacterial",seems to be working fine.,8,34,1.0,7.597526178149053,7
70868,magnesium citrate,constipation,i had been very constipated since i started dieting and losing weight. i was hardly pooping at all and it was making my stomach feel very uncomfortable. i started taking miralax but that takes days to work for me. so for immediate relief i picked up some mag citrate. i drank the whole    ounce bottle lemon flavor. it tasted tolerable but not great. after   hours still no results so i drank   big glasses of water and bam  after    more minutes i was on the toilet. this will give you watery diarrea so be prepared but the relief is amazing,8,35,1.5,7.60446538197407,7
52870,maxalt,migraine,i love maxalt my doctor gave it to me about   months ago. after years of no relief my migraine was gone in    minutes! i admit i get extremely sleepy after i take it but a   hour nap and i      m back in business. much better then four days of blinding pain that      s for sure it is very expensive but i contacted my local clinic and they had me fill out some forms and received a free   month supply at which time i can reapply. you can also try contacting the company online they may help depending on your income.,8,35,1.0,7.60446538197407,7
102711,aripiprazole,major depressive disorde,treatment resistant depression. this medicine was the best i      ve tried yet. a little restless at first  but that turned into feeling somewhat exhilarated  having a stimulant effect. i dressed up every day  was social  glad to wake up. psych nurse said i was so bright she      d need to wear shades. alas it wore off  but everything does. no side effects  no withdrawal. a great medicine.,8,35,1.25,7.60446538197407,7
97170,ambien,insomnia,works so well  but have been taking it for years. wish wish wish i could sleep without it.  don      t like pills but unable to sleep without it.  if you can      t sleep  nothing works like this. i      ve tried everything  herbs  melatonin  tryptophane  over the counter sleep aids  etc. nothing else works. truly an amazing creation. ,8,35,3.5,7.60446538197407,7
75847,temazepam,insomnia,i have been taking temazepam off and on for years. tried ambien too. ambien knocks me out right away  but i can only sleep for about   hours on it. temazepam takes a little longer maybe an hour and i need to stay relaxed. makes me feel a little dopey  but i sleep all night. no ill effects the next day. no rebound effects the next day. only take twice a week at most for best results. take a couple of months vacation from it every few months.,8,35,1.5,7.60446538197407,7
101993,silenor,insomnia,the medication works well  but the cost is to much. i can not afford this medication at all.,8,35,3.0,7.60446538197407,7
99228,doxylamine,insomnia,i am    years old  i had to stay awake during the nights of the last week due to a university exam. four days after the exam is finished i can not sleep well because my bed time has changed. and i feel so tired during the day. last night at  :   am i took one (   mg) tab and after    -    min i slept deeply. at  :   am (after   hours) i woke up feeling little bit heavy and sleepy  so i went beck to sleep for another   hours. after that i woke up feeling fresh and energetic like if i had a good continous sleep through the night.,8,35,1.67,7.60446538197407,7
197245,paroxetine,depression,started off with a low dosage about     months ago now i am on    mg a day.  feeling a lot better now..,8,35,1.0,7.60446538197407,7
8441,zolpidem,insomnia,just tried the ambien cr last night.  still took awhile to fall asleep but once i did it worked great.  slept till  :  .  unusual for me.  love it!,8,40,1.0,7.635857018325334,7
29893,oxazepam,alcohol withdrawal,this medicine worked well for my addiction to alcohol. within a weeks time i was sober and feeling good and a detox facility was not needed. all from the comfort of my own home.,8,35,2.0,7.60446538197407,7
23426,methadone,opiate withdrawal,methadone maintenance therapy  or mmt quite literally saved my life. yes  there are side effects such as weight gain  low testosterone levels and excess sweating or flushing. but now i am back in college majoring in psychology with a minor in neuroscience. i had been treated inpatient at one of the best hospitals in the country. they used methadone initially to get me over withdrawal symptoms along with other medicines such as clonazepam and clonidine. sadly i eventually relapsed and it eventually took mmt to help me get back on track. i hope to use what i know about addiction to help others. it      s not perfect but mmt saved me and my relationships with my family. mmt should only be used as a last resort  it is not an  quot easy way out quot .,8,35,1.0,7.60446538197407,7
50626,gabapentin,bipolar disorde,used since      for bipolar disorder (available only as neurontin then).  seemed immediately effective.  now taking minimal (    mg) dosage daily.  not aware of any side effects  except it may help my sleep a bit.,8,36,1.0,7.611169358550781,7
94640,abilify,depression,i was told by my doctor that i might gain weight. he said that the signal in the brain that says   quot thank you  i      ve had enough! quot  which is what i always go by  and it keeps my weight steady  is delayed.  it      s true. he says portion control is the key. we shall see. i      m trying but i      ve already gained about three pounds and notice that i eat way more. i      ll let you know if i get a handle on it. the drug is the one added to my cocktail that made the difference.,8,36,1.5,7.611169358550781,7
4840,belviq,weight loss,it works. i have lost    pounds so far. starting week  . i could have lost more if i could get my love of beer under control. first few days were tough  serious nausea in the morning after taking the pill  also felt very mild depressing and fatigue. subsided in  -  days. feel no side-effects now. i still have an appetite but not as much prior to starting belviq. breakfast: fruit. lunch: small sandwich or salad (easily turn away from chips or sweets). snack: apple. dinner: salad or small meal. staying under      calories per day. i      ve been keeping a food journal which has been eye-opening how many calories are in my daily intake. i feel like this will work for me but will be a long process.,8,36,1.17,7.611169358550781,7
202398,lithium,bipolar disorde,lithium is for mania.  it is not a mood stabilizer.  lamictal is an awesome mood stabilizer.  anyway  lithium has done wonders for me!  i feel calmer on it and not so spacey and think clearer.  the only thing that i do not like is the fear of it damaging my liver and/or kidney      s.  i do blood work every   months to get my levels and make sure everything is ok. and he did lower me once because the lithium level had gotten too high.  also  my hair is thinner and dryer since i started it.  not fond of that either.,8,36,1.75,7.611169358550781,7
209878,vesicare,overactive bladde,i      ve tried a few different medications for oab......nothing really helped until i tried vesicare.....it      s been a godsend for me what a difference to my everday life my life doesn      t evolve around the loo anymore have switched to decaffeinated coffee also which doctor advised me,8,36,2.0,7.611169358550781,7
75596,glucophage,"diabetes, type 2",after a few weeks of taking this my blood sugars came right down and have stayed low.,8,36,1.0,7.611169358550781,7
128504,phentermine,weight loss,hi everyone i am    years old with an    month old little girl. my starting weight was     and i      m         .  i started taking phen on  - -   so   week ago and i      m already down to    . i am also working out   days a week and trying my best to eat healthy. hoping for    more pounds to be at my pre baby weight. wish me luck ,8,36,3.0,7.611169358550781,7
64289,sertraline,depression,this medication worked wonderful for me. totally changed my negative and depressed attitude about life. the only down side is some weight gain and very low libido! my doctor is actually switching me to viibryd because of these side effects. very scared to change medications when this one worked so well for me!,8,36,1.2,7.611169358550781,7
177827,duloxetine,chronic pain,neuropathy  still require some narcotic for breakthrough pain but only a couple times per week. works well.,8,40,1.5,7.635857018325334,7
72126,tramadol,restless legs syndrome,i really had  been suffering this complex and less studied disorder which can seriously affect your efficacy. fortunately i shifted to a country were no good cox-  inhibitors were available for my on and off back pain so i was given tramadol   mg twice daily. once i took a cap after   hours i find my legs quite fine and sensation free  which i used to have for a decade on and off  ,8,46,1.2,7.667521625427479,7
17082,phillips' milk of magnesia,acne,i tried milk of magnesia on my face not too long ago. i suffer from acne and very oily skin. it helped dry out my oily skin. it left my skin feeling smooth too. i now use this as a mask once a week.,8,40,1.0,7.635857018325334,7
141947,escitalopram,depression,great drug for me.  i am a    yo wife who has been taking lexapro for   weeks and i love it! only side effect is crazy dreams. before this i thought of suicide almost daily.  now  i feel like i can go on. i threw a halloween party and invited    people over.  i      m getting back to the old me. i meet with my doctor in   days and i can hardly wait to tell him what a difference this medication has made in my life. i      m so grateful.,8,47,1.33,7.6722713164928,7
61262,xyzal,allergic rhinitis,i love it. my doctor advised me  it      s best to take right before bed. i get extremely tired    to    minutes after i take xzyal. i also have to sleep for more than   hours  if i don      t sleep more than   hours i feel drowsy all day and feel the need to take a nap.,8,45,1.5,7.662632237566118,7
116387,adalimumab,psoriasis,"i have been dealing with psoriasis for over    years.  i have tried many creams  etc.  and i have had some success with enbrel.     years means i have multiple issues (skin  nails  scalp  ears  genitals).  i injected humira three days ago  and i see a difference.  many areas of my skin have gotten clearer.  

i have read other reviews  but i believe it is like many medicines like this.  some work very well for certain people  but is almost harmful for others.  i believe anti-depressants work like this.  some work well for some patients  but others need something different.  regardless  it is a struggle.  good luck to everyone finding something that works  at least somewhat.",8,47,2.25,7.6722713164928,7
162954,rapaflo,benign prostatic hyperplasia,rapaflo works great for me. no really significant side effects. don      t have the sex anymore  just a wonderful understanding wife. sex is not everything. i would rather have the flow.,8,47,4.0,7.6722713164928,7
170258,quetiapine,insomnia,"i took this back when i was    and it was perfect for my terrible anxiety and insomnia    mg knocked me out completely and put me to sleep. i      ve been on melatonin for the last few years as quetiapine made me too drowsy the next day  but recently i have been back on quetiapine as i have been finding my anxiety keeping me up at night. i      ve put myself back on a   . -  mg dose and it      s worked
wonders. it feels euphoric  and puts me to sleep like a charm. downsides: i      ve been feeling so out of it during the day  drowsy  harder to wake  plus i      ve had a few headaches and stomach upsets. also scared i      m going to gain weight as that is commonly reported? as far as doing its job as a sleeping pill though  it      s incredible.",8,47,1.0,7.6722713164928,7
131979,effexor xr,obsessive compulsive disorde,effexor xr is the only anti-depressant i can take. it works so well  and honestly saves my life. it makes me a happier  nicer person. i couldn      t function without this medication.,8,45,4.0,7.662632237566118,7
202759,hydroxychloroquine,rheumatoid arthritis,i have been on hydroxychloroquine     mg for   weeks. i can      t believe how good i feel. i have rheumatoid arthritis. the tired and aching joints and welts on my body from has subsided. i feel like dancing. i still have a dull pain on top of my head. i have not felt this good in   yrs. good thing.,8,49,1.0,7.681374891034668,7
70956,magnesium citrate,constipation,i took magesum citrate (about   oz) before i went to bed and woke up ready to release. this is very effective  though it can take a while  and personally  it was pretty hard to down the bottle. the taste isn      t bad  i actually kind of liked it  but it was very sweet and stayed in my mouth  not anything too dis comforting however. overall  this works like a charm  but it can be hard to swallow and works slower than other medica tions for constipation.,8,46,2.0,7.667521625427479,7
12145,metaxalone,muscle spasm,skelaxin seems to be great. i have taken about   days (   mg prescribed   x daily). i have even taken on empty stomach (bold move) and walked through a grocery store. it worked great. i was not  quot foggy quot  or drunk feeling. i have taken it at work and have not noticed adverse side effects except a slight headache. nothing good is without some trade-off. i recommend this for those who need daytime/night-time pain relief and do want to feel  quot doped up quot  like other muscle relaxers can do.,8,47,1.6,7.6722713164928,7
184922,canagliflozin,"diabetes, type 2",been on invokana for a week now. my blood sugars have been significantly reduced. i am also watching my diet  very low carbs. still have not lost any weight  which was the reason why i was put on this medicine to begin with. my a c went from a  .  to a  .  at last weeks endocirnologist appointment. i wonder if i should let this go for a bit longer. i had hoped to see some weight loss during this time  but haven      t lost a pound. i have noticed only a slight increase in urination and haven      t really been thirsty. maybe it hasn      t been long enough. any ideas? oh  and my insurance covered this right from the beginning. i didn      t need the rebate card. that was nice.,8,47,1.0,7.6722713164928,7
206763,methadose,opiate withdrawal,methadone has once again helped me get clean for almost a year. i detoxed off of it    years ago  amp  yes it was tough but possible.  take it nice and slow when detoxing and consider a blind detox so you cant convince yourself your feeling a drop in your dose. if you can afford suboxone i would suggest that over methadone for easier detox.,8,49,2.0,7.681374891034668,7
217924,strattera,adhd,"i have tried a variety of medications for add  including ritalin  adderall  adderall xr  dexedrine  and strattera. each has benefits along with side effects. 

after several years medicating with central nervous system stimulants (cns) i  switched to strattera. i found the medication took a few weeks to take effect  and tended to cause constipation. i also found my psychological state was less effective if i became dehydrated. 

to counter the side effects i added all-bran into my diet twice a week  and drank more liquids. the big benefit for myself was i could enjoy reading books again  which i could not on the cns stimulants.",8,46,2.5,7.667521625427479,7
140690,escitalopram,generalized anxiety disorde,"hi there 
i have been off work for approx   weeks due to severe anxiety. i initially started to take sertraline   mg however after   weeks it made me very low in mood and suicidal hence to swap to ecitalopram  mg. i have been taking this for    days and already feel a considerable improvement in my overall mood. my anxiety is less and the negative thoughts are manageable. i still worry but things don      t seem so bad anymore. i feel like there      s hope again. i am pleased so far. good luck",8,49,1.0,7.681374891034668,7
125870,viibryd,depression,"i have been unable to take antidepressants due their side effects. i had pretty much given up trying to feel  quot normal quot . i saw a new dr. and she gave me viibryd samples. 
i have little to no side effects except for occasional diarrhea. for the first time in a really long time  i feel good. i don      t feel like a zombie  and i am able to get up and live. 
i do take the medication earlier in the day because it can cause me to keep me awake.  pm seems to work out well. i haven      t gained weight on it  but i tend to bloat more if i eat poorly. i just wish i didn      t have to go broke to function well.",8,49,1.4,7.681374891034668,7
182849,cymbalta,chronic pain,it works in subtle ways. it was supposed to help with ra pain but it has actually helped my outlook on my daily life as well. i feel hope and have extra energy. this relief of pain has helped me be able to draw better boundaries around situations i was allowing to happen in my life. the side effects are mild. i also like that i am not gaining weight. subtle changes  but works great and in ways i did not expect. it has not taken away my ra pain  but has muted it a bit.,8,46,2.5,7.667521625427479,7
51888,ustekinumab,psoriasis,after   years on enbrel  it finally stopped working and i started on stelara this past july     . excellent results clearing tough  thick-skinned body areas like elbows and knees within   to  .  months and i      m very pleased. somewhat perplexing while on stelara are short cycles of psoriasis turning up and then disappearing from thin-skinned areas like scalp while the bigger problem body areas remain clear. i never had scalp psoriasis while on enbrel  but i      d still choose stelara overall for faster  better overall clearing.,8,45,2.67,7.662632237566118,7
219413,dexmethylphenidate,adhd,overall this medication has been absolutely wonderful.  our    year old son was diagnosed at age   with adhd. we did try another medicine  but it stopped working after about   years. we have been on the focalin xr since.  our son takes    mg    times daily about   hours apart. it has helped a ton. he does have the appetite issue  but we are sustaining it  and when it wears off at nite  he eats great. the mornings are the worst part before the medicine kicks in.  our son has improved so much in school and in his extra curricular activities.  he is a total joy when the medication is working. we do try and give him  quot drug vacations quot  on the weekends and during the summer which helps maintain his weight.,8,45,1.67,7.662632237566118,7
50731,gabapentin,postherpetic neuralgia,i started trying gabapentin for fibromyalgia and it has worked really well - i had been on small doses of amitriptyline but that was awful  - made me feel stunned in the morning. gabapentin  on the other hand  has a shorter half-life and i wake feeling ok.,8,48,1.5,7.676887213443607,7
41671,clonidine,perimenopausal symptoms,started my menopause late         s. i am very fit and thought i would sail through it! instead i had so many hot flashes day and night plus anxiety and vey bad insomnia so much so i could not function. thankfully my husband was very patient and caring as i would get very moody and emotional. i am now    and still going through it and after trying quite a few things which did not work (not hrt) i was put on clonidine   years ago  thank goodness as i do not have half as many hot flushes  very few sleepless nights so i      m not tired which makes me very happy.  it obviously works for me and cannot believe i was not told about it sooner. i cannot remember having any side effects i.e dry mouth or headaches and i take   mg a day.,8,48,1.25,7.676887213443607,7
189056,olmesartan,high blood pressure,i have been taking benicar   /  .  hydrochlorothiazide for   years now. it works well and keeps my blood pressure at    /  -  . regular benicar without diuretic did not work so well so i switched to hct about   years ago. i do experience dizziness occasionally and get light headed but i was told that      s normal. ,8,48,4.0,7.676887213443607,7
65983,propranolol,panic disorde,i tried cipralex for   months  then wellbutrin xl for   months.  they helped but still not able to function ( no work  moved home  no friends  not willingly leaving the house  avoiding social anything).  i was then prescribed propranolol with the wellbutrin  a gradual build up to   mg over   month.  now i am as cool as a cucumber.  still a bit nervous to head outside but that is just thoughts and not a physical reaction.  no side effects besides weird dreams but that might be from the wellbutrin.  the first time in a year since this all started i am seeing a light at the end of the tunnel.   i am     male  heavy drinker.  alcohol might be why this all started.  i went from traveling extensively to never leaving the house overnight.,8,46,1.25,7.667521625427479,7
40408,savella,ibromyalgia,newly diagnosed after   years of excruciating pain  no energy and brain fog. so after my  nd day taking this  i have high hopes. i am a little less stiffer in the morning and the rest of the day. not pain free... yet. i have terrible hot flashes  but me and my fan can deal with that. i am very emotional in a good way. i feel happier than i have in a long time and while someone complained of decreased libido  i have had the opposite occur. my husband of    years is very pleased with this medications side effects! at this point i would probably just stay with it for how great it makes me feel emotionally. if it also helps the pain  energy and mental fog in the long run  then this would be a miracle for me and mine!,8,48,1.0,7.676887213443607,7
93857,daypro,rheumatoid arthritis,i have been using daypro for    months for rheumatoid arthritis. i have arthritis in my wrists  neck and i need a knee replacement. daypro has helped about   %,8,32,1.0,7.582890766445383,7
177045,promethazine,sedation,felt quite good. fell soundly asleep and had continuous sleep. mild to moderate side-effects including light-headedness and hunger. thumbs up!,8,45,1.0,7.662632237566118,7
125951,viibryd,depression,been on for a few months - up to   mg - feeling great as far as mood goes.  do have some break through anxiety but that will get better with time.  notice you do have to take with food - or your stomach does get really upset.  i have also noticed weight gain/or bloating.  so the weight gain being    pounds may be some water weight as well.  i      ve taken other meds that don      t work this effectively so will give this a definite try for awhile and see if it continues to help me with my mood disorder.  bless all out there that have this terrible disorder....,8,40,1.12,7.635857018325334,7
183690,cymbalta,bipolar disorde,this medication is the best antidepressant i have taken and believe me i      ve tried them all! works fast  in   days i felt normal. i had to go off it due to loss of medical benefits and i had no bad side effects. i started taking it again and felt normal again in   days. i      ve been on it now   yrs straight and it keeps working just as well as it did when i started.,8,44,1.67,7.6575968978282996,7
25268,flector patch,pain,i tore my shoulder labrum and the pain can be off the chart.  hydrocodone and ibuprofen and ice helped some. after my doctor gave me the flector patch i noticed major relief in my shoulder within an hour. these work very well. these truly work.,8,40,2.5,7.635857018325334,7
25682,sarafem,premenstrual dysphoric disorde,i      ve been taking fluoxetine (sarafem) for pmdd for about   years now.  i just recently was upped from    to    mg after symptoms of pmdd started to come back.  that jump in dosage was enough to get me back on track and feeling better. i recommend this drug for sufferers of pmdd.,8,41,1.0,7.641546752414001,7
67318,omeprazole,erosive esophagitis,got control of the condition with prevacid   mg for a few months (felt sick most of the time on it) and then switched to prilosec otc after a mild relapse. i loved this medication and it worked like a charm for quite a few years. ( - ) then gradually it became less effective and i had to go from    mg to    mg. overall i am pleased with the product.,8,41,2.0,7.641546752414001,7
58413,fluticasone   salmeterol,"copd, maintenance",advair helps me to breathe  bottom line. i rated it an   only because of the side effect of heartburn  which can be almost intolerable at times.  i can find something to relieve that discomfort! i don      t really have much of an appetite (see as a good thing for maintaining blood sugar levels and weight).  i am using in conjunction with another once a day inhaler.  i feel better and clearer than i have in years!,8,41,1.0,7.641546752414001,7
8864,viagra,"sexual dysfunction, ssri induced",i      m rather small and i have a lot of sexual dysfunction. this drug worked for me but i had some side effects.,8,41,1.0,7.641546752414001,7
224613,levothyroxine,underactive thyroid,i      ve being taking synthroid for   years now. it was hard to reach the right dosage since i used to take puran t  (not marketed in the usa)    mg and had to adjust the synthroid to    mg instead. i      ve being feeling great since!,8,41,1.0,7.641546752414001,7
53405,demerol,pain,demerol when gave through iv is best when mixed with an anti nausea medication called phenergan. it makes the demerol work a lot better than when given alone.,8,41,3.0,7.641546752414001,7
96155,sertraline,anxiety and stress,"i      ve been taking sertraline for about   years  it      s very good  but at times is does seem as if i need a higher dose but this soon goes  maybe a bad day.
for all new users stay with it  it does take time for it to work but it does after a few weeks or so.",8,41,1.0,7.641546752414001,7
230197,meloxicam,osteoarthritis,i too am in constant pain mobic worked wonders but stomach wouldn      t tolerate it. my dr gave me  .  twice a day instead of    amazing results.,8,42,1.5,7.647061417761479,7
94156,trintellix,depression,after trying many types of ad      s my psych put me on brintellix( his guinness pig) took a good   weeks for full effect but has helped my depression tremendously. the only side affect i guess anyone doesn      t want that i have is lower sex drive apart from that no others and i feel fantastic  still have anxiety but it is also lower. this has worked for me. now been    weeks,8,42,1.2,7.647061417761479,7
51634,aczone,acne,"i had cystic acne on my jaw line and cheeks from almost   years. have been using many medications like benzoyl peroxide creams  salicylic acid and over the counter creams. but nothing was working out.   months back i went to another dermatologist and she prescribed me aczone cream to use   times a day. 
it really worked for me.  within   weeks i can make out the difference. new acne almost stopped appearing and even the acne that is trying to come out is clearing up fast. i am so happy that my skin cleared up pretty soon. but if i stop using it for few days  acne start coming back again. also the scars are still there. i think they are fading a little  but still not completely. i am happy my doctor prescribed me this.",8,42,2.25,7.647061417761479,7
135070,brisdelle,hot flashes,i      ve been on brisdelle   days and i feel like a new woman. no hot flashes in   days  my mood is much better  no night sweats and no crying. i hope it last...i      m so glad my doctor prescribed this.,8,42,2.0,7.647061417761479,7
62168,citalopram,anxiety and stress,celexa changed my life!! i went from being constantly worried/ anxious to feeling calm and capable all the time! even my coworkers noticed how much better i handled stress and how relaxed i seemed. at first i did experience side effects such as stomach upset  difficulty achieving orgasm and sleep troubles but all of these ceased over the first month. the only side effect i still have is i am slightly more somnolent during the day  but it is well worth it for the positive effects. i didn      t gain weight either! i wish i had gone on this med years ago.,8,42,1.0,7.647061417761479,7
